year,month,month_str,day,category,match,place
89.0,12,ذي الحجة,,death, مات في ذي الحجة سنة تسع وثمانين,
45.0,8,شعبان,,qaraa, القاهري المالكي اخو الشاهد بالكعكيين ويعرف بابن القصاص ممن سمع في البخاري بالظاهرية ومن ذلك المجلس الاخير بل قرا في شعبان سنة خمس واربعين,
82.0,11,ذي القعدة,,death, مات في ذي القعدة سنة اثنتين وثمانين,
843.0,,,,birth, ولد سنة ثلاث واربعين وثمانمائة بالقاهرة,القاهرة
48.0,11,ذي القعدة,4.0,death, مات بها في يوم الجمعة رابع ذي القعدة سنة ثمان واربعين,
769.0,1,محرم,,birth, ولد في المحرم سنة تسع وستين وسبعمائة بطرابلس,طرابلس
791.0,4,ربيع الاخر,18.0,birth, ولد في ثامن عشري ربيع الاخر سنة احدى وتسعين وسبعمائة بالخليل,الخليل
809.0,,,,, وحج مرتين وولي قضاء الخليل والرملة في سنة تسع وثمانمائة,
,End of,اخر,,, وولي باخرة قضاء بيت المقدس عوضا عن البرهان بن جماعة فاقام دون نصف سنة,
62.0,9,رمضان,,death, ومات في العشر الاخير من رمضان سنة اثنتين وستين,
746.0,1,محرم,,birth, ولد في المحرم سنة ست واربعين وسبعمائة بالقاهرة,القاهرة
11.0,7,رجب,,death, من نظمي وقد نقم عليه بعض شهاداته وحكمه ثم نزل عن وظائفه باخرة وتوجه الى مكة فمات بها في رجب سنة احدى عشرة,
10.0,,,,, المترجم والالغاز في اسرع من رجع الطرف ناب في الحكم فلم يحمد ثم خم له بخير فانه حج في سنة عشر,
55.0,11,ذي القعدة,17.0,death, طبلخاناه فدام كذلك سنين ثم اعطاه مقدمة بعد انتقال اينال الاجرود الى الاتابكية فاقام حتى مات في ليلة الثلاثاء سابع عشري ذي القعدة سنة خمس وخمسين,
2.0,2,صفر,,death, مات في صفر سنة اثنتين,
,,,,, وله ستون سنة,
56.0,7,رجب,,death, مات في رجب سنة ست وخمسين,
,,,,, عن ثلاث وستين سنة,
756.0,,,,birth, ولد تقريبا سنة ست وخمسين وسبعمائة,
19.0,1,محرم,,ijaza, وسمع من والده وحدث سمع منه الفضلاء روى عنه ابن فهد فانه اجاز له في استدعاء مؤرخ بالمحرم سنة تسع عشرة,
98.0,10,شوال,,death, مات بالعقبة وهو متوجه لمكة اخر شوال سنة ثمان وتسعين,
789.0,,,,birth, ولد سنة تسع وثمانين وسبعمائة,
22.0,,,,, ووصفه بالفضل والاخلاق الحسنة والشمائل المرضية مع مداومة العبادة والقيام والاوراد وانه ولي قضاء زبيد نيابة عن والده من سنة اثنتين وعشرين,
54.0,,,,death, الى ان مات في سنة اربع وخمسين,
761.0,,,,birth, ولد في سنة احدى وستين وسبعمائة,
70.0,,,,birth, ولد قبل القرن بكثير بل الظن انه قبل سنة سبعين,
37.0,,,,, كتب عنه البقاعي في سنة سبع وثلاثين,
40.0,,,,death, وقال انه مات بالقاهرة في حدود سنة اربعين,
,,,,, شيخ جاوز الثمانين بيسير لكنه لم يكتف بسنه حتى ادعى انه عمر وجاز المائة باربعين سنة,
91.0,8,شعبان,,, وقد حفظ العمدة والشاطبيتين والحاوي وعرض في شعبان سنة احدى وتسعين,
22.0,,,,samia, وسمع على الفوي في سنة اثنتين وعشرين,
55.0,7,رجب,,death, مات وقد ضعف بصره في رجب سنة خمس وخمسين بعد,عد
95.0,,,,samia, ممن سمع مني في سنة خمس وتسعين,
807.0,,,,birth, ولد في سنة سبع وثمانمائة,
80.0,3,ربيع الاول,19.0,death, مات بعد انقطاعه ازيد من شهر في يوم الاحد تاسع عشر ربيع الاول سنة ثمانين,
89.0,,,,death, ولما مات الصلاح ضيق عليه فانتمى للامير تمراز فكفهم عنه واستمر مقيما عنده حتى سافر معه في سنة تسع وثمانين,
90.0,3,ربيع الاول,2.0,death, الى البلاد الحلبية ودام معه حتى مات بحلب غريبا في ثاني ربيع الاول سنة تسعين,
,,,,, عن نحو خمسين سنة,
839.0,8,شعبان,3.0,birth, ولد في يوم الثلاثاء ثالث شعبان سنة تسع وثلاثين وثمانمائة,
1.0,,,,death, مات في سنة احدى بمكة,مكة
13.0,6,جمادى الاخرة,,death, مات في جمادى الاخرة سنة ثلاث عشرة,
825.0,,,,birth, ولد سنة خمس وعشرين وثمانمائة ببيت,بيت
80.0,9,رمضان,,death, مات في رمضان سنة ثمانين ببيت,بيت
43.0,2,صفر,7.0,death, مات في ليلة سابع صفر سنة ثلاث واربعين,
843.0,,,,birth, ولد في سنة ثلاث واربعين وثمانمائة بشورى,شورى
80.0,,,,, وقدم القاهرة غير مرة منها في سنة ثمانين,
68.0,3,ربيع الاول,,death, مات بها في ربيع الاول سنة ثمان وستين,
84.0,1,محرم,3.0,death, وجاور وتكسب بالشهادة زمنا وتعانى التجارة واخر امره جلس لها في سوق الشرب حتى مات في حياة ابويه ليلة السب ثالث المحرم سنة اربع وثمانين بعد,عد
46.0,2,صفر,,death, مات في مقتلة اشرت اليها في الحوادث في صفر سنة ست واربعين,
53.0,1,محرم,15.0,death, مات في حياة ابيه في سحر يوم الاثنين خامس عشر المحرم سنة ثلاث وخمسين,
66.0,,,,, وقال شيخنا انه راى بخطه ما يدل على تعيينه في سنة ست وستين,
86.0,,,,, فاخذ عنهم وتفقه حنفيا على مذهب جده لامه وحفظ مختصرا فيه ثم لما ترعرع وذلك بعد موت والده في سنة ست وثمانين,
801.0,,,,, الكثير وانتقى وقال الشعر والنثر وحصل وافاد وناب في الحكم وكتب التوقيع وولي الحسبة بالقاهرة غير مرة اولها في سنة احدى وثمانمائة,
10.0,,,,birth, وحمدت سيرته في مباشراته وكان قد اتصل بالظاهر برقوق ودخل دمشق مع ولده الناصر في سنة عشر,
91.0,9,رمضان,,samia, وقال غيره جمع كتابا فيما شاهده وسمعه مما لم ينقله من كتاب ومن اعجب ما فيه انه كان في رمضان سنة احدى وتسعين,
45.0,9,رمضان,16.0,death, مات في عصر يوم الخميس سادس عشري رمضان سنة خمس واربعين بالقاهرة,القاهرة
,,,,, بعد مرض طويل وذلك على ما قاله شيخنا تكملة ثمانين سنة,
827.0,,,,birth, ولد سنة سبع وعشرين وثمانمائة بالقاهرة,القاهرة
97.0,,,,, ات تقريبا سنة سبع وتسعين,
749.0,,,,birth, ولد سنة تسع واربعين وسبعمائة,
24.0,5,جمادى الاولى,,istaqara, وبعناية الدودار الكبير برسباي قبل سلطنته بقليل لكونه كان يعرفه من طرابلس حتى استقر في قضاء الشام فدخلها في جمادى الاولى سنة اربع وعشرين,
32.0,8,شعبان,,, وشرط ان لا يلزم بالركوب مع القضاة لدار السعادة فاستمر الى ان صرف في شعبان سنة اثنتين وثلاثين بسبب,سبب
33.0,3,ربيع الاول,,death, وبعد عزله حمل الى طرابلس فمات بعد وصوله اليها بيوم في ربيع الاول سنة ثلاث وثلاثين,
,,,,, عن اربع وثمانين سنة,
76.0,1,محرم,,death, مات بها في المحرم سنة ست وسبعين,
60.0,12,ذي الحجة,,birth, ولد في ذي الحجة سنة ستين بالقاهرة,القاهرة
81.0,,,,qaraa, المقسي وقرا في المنهاج عند الشمس المسيري ولازمه فيه بالقاهرة وكذا بمكة حين مجاورته بها وتكسب قياسا ثم من سنة احدى وثمانين بالمباشرة,المباشرة
95.0,,,,, لنور الدين الكلبشي في كل شهر دينارا وكذا يكثر الاحسان لامين الدين بن النجار ولحذقة طلبته واستخبرته عن تجريدة سنة خمس وتسعين,
38.0,11,ذي القعدة,,death, مات في ذي القعدة سنة ثمان وثلاثين,
829.0,9,رمضان,15.0,birth, وكان والده وهو ابن اخت الزين القمني من اهل القران والخير فولد له هذا في خامس عشري رمضان سنة تسع وعشرين وثمانمائة بالقاهرة,القاهرة
89.0,,,,, رغبته في الملاطفة والمماجنة والالفاظ التي يستطرفها عشراؤه ورام الاشرف قايتباي التعرض له رجاء حوز شيء وضيق عليه في سنة تسع وثمانين,
781.0,9,رمضان,,birth, ولد في العشر الاخير من رمضان سنة احدى وثمانين وسبعمائة بشوايط,شوايط
803.0,,,,, ثم انتقل الى مكة سنة ثلاث وثمانمائة,
809.0,,,,laqiya, مرارا ولقي بحران من بلادها محمد بن يحيى الشارفي الهمداني شيخ الملحاني المتقدم فتلا عليه ايضا للسبع وذلك في سنة تسع وثمانمائة,
63.0,11,ذي القعدة,14.0,death, مات في صبح يوم الاربعاء رابع عشر ذي القعدة سنة ثلاث وستين بمكة,مكة
10.0,,,,samia, القران وغيره وقرا على ابن الجزري طيبته من حفظه واجاز له وكذا سمع على النور المحلى سبط الزبير في سنة عشر بعض,عض
69.0,11,ذي القعدة,18.0,death, متعبدا منجمعا عن الناس كثير التلاوة تحول في اخر عمره لمكة فدام بها الى ان مات في يوم الاثنين ثامن عشر ذي القعدة سنة تسع وستين بمكة,مكة
88.0,6,جمادى الثانية,4.0,death, مات في ليلة الخميس رابع جمادى الثانية سنة ثمان وثمانين بمكة,مكة
