,book_id,text,volume,page,book_title,section_title,subsection_title,corrected_id,part_of_multi_ids,entry_type,text_nt
13974,," ( عائشة ) ابنة محمد بن محمد بن محمد بن أحمد بن إبراهيم الطبري . في أم
 كمال أيضا
",12,81," كتاب معجم النساء
"," حرف العين المهملة 
",,False,False,alt,"['عائشة', 'ابنة', 'محمد', 'بن', 'محمد', 'بن', 'محمد', 'بن', 'احمد', 'بن', 'ابراهيم', 'الطبري', '.', 'في', 'ام', 'كمال', 'ايضا']"
13984,," ( عزيزة ) ابنة محمد بن محمد بن أبي بكر بن عبد العزيز . في هاجر
",12,82," كتاب معجم النساء
"," حرف العين المهملة 
",,False,False,alt,"['عزيزة', 'ابنة', 'محمد', 'بن', 'محمد', 'بن', 'ابي', 'بكر', 'بن', 'عبد', 'العزيز', '.', 'في', 'هاجر']"
13985,," ( عزيزة ) ابنة محمد بن محمد بن محمد بن أحمد بن إبراهيم الطبري . في
 علماء
",12,82," كتاب معجم النساء
"," حرف العين المهملة 
",,False,False,alt,"['عزيزة', 'ابنة', 'محمد', 'بن', 'محمد', 'بن', 'محمد', 'بن', 'احمد', 'بن', 'ابراهيم', 'الطبري', '.', 'في', 'علماء']"
13987,," ( عفيفة ) ابنة القاضي أبي اليمن محمد بن محمد علي بن أحمد النويري في أم
 هانئ
",12,82," كتاب معجم النساء
"," حرف العين المهملة 
",,False,False,alt,"['عفيفة', 'ابنة', 'القاضي', 'ابي', 'اليمن', 'محمد', 'بن', 'محمد', 'علي', 'بن', 'احمد', 'النويري', 'في', 'ام', 'هانئ']"
13988,," ( علا ) بضم أولها ابنة المحب محمد بن محمد بن محمد بن أحمد بن الرضى
 إبراهيم الطبري في خديجة
",12,82," كتاب معجم النساء
"," حرف العين المهملة 
",,False,False,alt,"['علا', 'بضم', 'اولها', 'ابنة', 'المحب', 'محمد', 'بن', 'محمد', 'بن', 'محمد', 'بن', 'احمد', 'بن', 'الرضى', 'ابراهيم', 'الطبري', 'في', 'خديجة']"
14027,," ( فاطمة ) ابنة
 أحمد بن محمد بن أحمد العلوية الحسينية الحلبية ستأتي قريبا فيمن جدها محمد
 بن علي بن محمد بن علي
",12,87," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'احمد', 'بن', 'محمد', 'بن', 'احمد', 'العلوية', 'الحسينية', 'الحلبية', 'ستاتي', 'قريبا', 'فيمن', 'جدها', 'محمد', 'بن', 'علي', 'بن', 'محمد', 'بن', 'علي']"
14031,," ( فاطمة ) ابنة المحب أحمد بن محمد بن عبد الله بن ظهيرة أم الحسين ،
 تأتي
",12,87," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'المحب', 'احمد', 'بن', 'محمد', 'بن', 'عبد', 'الله', 'بن', 'ظهيرة', 'ام', 'الحسين', '،', 'تاتي']"
14034,," ( فاطمة ) ابنة أحمد بن النجم محمد بن الجمال محمد بن المحب أحمد بن عبد
 الله بن محمد الطبري ذكرها التقي بن فهد في معجمه وبيض ، وستأتي في أم
 الحسن من الكنى
",12,88," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'احمد', 'بن', 'النجم', 'محمد', 'بن', 'الجمال', 'محمد', 'بن', 'المحب', 'احمد', 'بن', 'عبد', 'الله', 'بن', 'محمد', 'الطبري', 'ذكرها', 'التقي', 'بن', 'فهد', 'في', 'معجمه', 'وبيض', '،', 'وستاتي', 'في', 'ام', 'الحسن', 'من', 'الكنى']"
14036,," ( فاطمة ) ابنة أحمد بن محمد المخزومي ، فيمن جدها محمد بن إسماعيل بن
 إبراهيم
",12,88," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'احمد', 'بن', 'محمد', 'المخزومي', '،', 'فيمن', 'جدها', 'محمد', 'بن', 'اسماعيل', 'بن', 'ابراهيم']"
14077,," ( فاطمة ) ابنة عبد القادر بن محمد بن
 ظريف الشاوي أم الخير أخت الشهاب أحمد الماضي . تأتي في الكنى
",12,93," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'عبد', 'القادر', 'بن', 'محمد', 'بن', 'ظريف', 'الشاوي', 'ام', 'الخير', 'اخت', 'الشهاب', 'احمد', 'الماضي', '.', 'تاتي', 'في', 'الكنى']"
14106,," ( فاطمة ) ابنة فرج الشرابي
",12,97," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'فرج', 'الشرابي']"
14110,," ( فاطمة ) ابنة قجا في التي بعدها
",12,98," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'قجا', 'في', 'التي', 'بعدها']"
14129,," ( فاطمة ) ابنة محمد بن أحمد المخزومي المكي جدة النجم عمر بن فهد . هي
 فاطمة ابنة أحمد بن محمد بن إسماعيل بن إبراهيم انقلب نسبها على حفيدها في
 وفياته  . 
",12,100," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'محمد', 'بن', 'احمد', 'المخزومي', 'المكي', 'جدة', 'النجم', 'عمر', 'بن', 'فهد', '.', 'هي', 'فاطمة', 'ابنة', 'احمد', 'بن', 'محمد', 'بن', 'اسماعيل', 'بن', 'ابراهيم', 'انقلب', 'نسبها', 'على', 'حفيدها', 'في', 'وفياته', '.']"
14142,," ( فاطمة ) ابنة محمد بن علي بن محمد بن علي بن سكر في مؤنسة
",12,102," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'محمد', 'بن', 'علي', 'بن', 'محمد', 'بن', 'علي', 'بن', 'سكر', 'في', 'مؤنسة']"
14147,," ( فاطمة ) ابنة المحب محمد بن الرضى محمد بن أحمد بن الرضى إبراهيم
 الطبري في أم كلثوم
",12,103," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'المحب', 'محمد', 'بن', 'الرضى', 'محمد', 'بن', 'احمد', 'بن', 'الرضى', 'ابراهيم', 'الطبري', 'في', 'ام', 'كلثوم']"
14148,," ( فاطمة ) ابنة الخطيب محمد بن محمد بن أحمد بن محمد بن أحمد بن عبد
 العزيز مضت في ابنة أبي القسم
",12,103," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'الخطيب', 'محمد', 'بن', 'محمد', 'بن', 'احمد', 'بن', 'محمد', 'بن', 'احمد', 'بن', 'عبد', 'العزيز', 'مضت', 'في', 'ابنة', 'ابي', 'القسم']"
14153,," ( فاطمة ) ابنة التقي محمد بن محمد بن أبي الخير بن فهد ، ستأتي فيمن جدا
 بيها محمد قريبا
",12,103," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'التقي', 'محمد', 'بن', 'محمد', 'بن', 'ابي', 'الخير', 'بن', 'فهد', '،', 'ستاتي', 'فيمن', 'جدا', 'بيها', 'محمد', 'قريبا']"
14155,," ( فاطمة ) ابنة محمد بن محمد بن عبد الله بن فهد ست قريش ، ستأتي في أم
 الحسن  . 
",12,103," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'محمد', 'بن', 'محمد', 'بن', 'عبد', 'الله', 'بن', 'فهد', 'ست', 'قريش', '،', 'ستاتي', 'في', 'ام', 'الحسن', '.']"
14157,," ( فاطمة ) ابنة الشيخ سيف الدين محمد بن محمد بن عمر بن قطلويغا . هي
 مباركة تأتي
",12,104," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'الشيخ', 'سيف', 'الدين', 'محمد', 'بن', 'محمد', 'بن', 'عمر', 'بن', 'قطلويغا', '.', 'هي', 'مباركة', 'تاتي']"
14172,," ( فاطمة ) ابنة محمود بن محمد بن عمر الشيشيني . ستأتي في أم الشهاب أحمد
 ممن لم يسم
",12,111," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'محمود', 'بن', 'محمد', 'بن', 'عمر', 'الشيشيني', '.', 'ستاتي', 'في', 'ام', 'الشهاب', 'احمد', 'ممن', 'لم', 'يسم']"
14174,," ( فاطمة ) ابنة أبي محمود في ابنة أحمد بن محمد بن إبراهيم
",12,111," كتاب معجم النساء
"," حرف الفاء 
",,False,False,alt,"['فاطمة', 'ابنة', 'ابي', 'محمود', 'في', 'ابنة', 'احمد', 'بن', 'محمد', 'بن', 'ابراهيم']"
14241,," ( كمالية ) ابنة الرضى محمد بن محمد بن عثمان أم الحسن الطبرية . في
 الكنى
",12,120," كتاب معجم النساء
"," حرف الكاف 
",,False,False,alt,"['كمالية', 'ابنة', 'الرضى', 'محمد', 'بن', 'محمد', 'بن', 'عثمان', 'ام', 'الحسن', 'الطبرية', '.', 'في', 'الكنى']"
14257,," ( مباركة ) ابنة أبي اليمن محمد بن أحمد بن الرضى إبراهيم الطبرية . هي
 فاطمة مضت
",12,122," كتاب معجم النساء
"," حرف الميم 
",,False,False,alt,"['مباركة', 'ابنة', 'ابي', 'اليمن', 'محمد', 'بن', 'احمد', 'بن', 'الرضى', 'ابراهيم', 'الطبرية', '.', 'هي', 'فاطمة', 'مضت']"
14258,," ( مباركة ) ابنة المحب محمد بن الرضى محمد بن الشهاب أحمد بن الرضى
 إبراهيم . في أم كلثوم
",12,122," كتاب معجم النساء
"," حرف الميم 
",,False,False,alt,"['مباركة', 'ابنة', 'المحب', 'محمد', 'بن', 'الرضى', 'محمد', 'بن', 'الشهاب', 'احمد', 'بن', 'الرضى', 'ابراهيم', '.', 'في', 'ام', 'كلثوم']"
14260,," ( متى ) ابنة فتح خان الهدوى زوج سلطان جانفور
",12,122," كتاب معجم النساء
"," حرف الميم 
",,False,False,alt,"['متى', 'ابنة', 'فتح', 'خان', 'الهدوى', 'زوج', 'سلطان', 'جانفور']"
14268,," ( مريم ) ابنة علي بن عبد الرحمن هي أم هانئ الهورينية في الكنى
",12,124," كتاب معجم النساء
"," حرف الميم 
",,False,False,alt,"['مريم', 'ابنة', 'علي', 'بن', 'عبد', 'الرحمن', 'هي', 'ام', 'هانئ', 'الهورينية', 'في', 'الكنى']"
14286,," ( مكية ) ابنة عيسى . في آمنة . 
",12,126," كتاب معجم النساء
"," حرف الميم 
",,False,False,alt,"['مكية', 'ابنة', 'عيسى', '.', 'في', 'امنة', '.']"
14298,," ( موفقية ) ابنة أحمد بن محمد بن محمد بن أحمد الطبرية في خديجة
",12,127," كتاب معجم النساء
"," حرف الميم 
",,False,False,alt,"['موفقية', 'ابنة', 'احمد', 'بن', 'محمد', 'بن', 'محمد', 'بن', 'احمد', 'الطبرية', 'في', 'خديجة']"
14310,," ( نفيسة ) ابنة محمد بن محمد بن أبي الخير محمد بن فهد الهاشمي المكية أم
 البنين . في الكنى
",12,129," كتاب معجم النساء
"," حرف النون  
",,False,False,alt,"['نفيسة', 'ابنة', 'محمد', 'بن', 'محمد', 'بن', 'ابي', 'الخير', 'محمد', 'بن', 'فهد', 'الهاشمي', 'المكية', 'ام', 'البنين', '.', 'في', 'الكنى']"
14322,," (هاجر ) ابنة قاضي الفيوم محب الدين بن كريم الدين القرشي العقيلي وتدعى
 فائدة . سلفت في الفاء
",12,131," كتاب معجم النساء
"," حرف الهاء 
",,False,False,alt,"['هاجر', 'ابنة', 'قاضي', 'الفيوم', 'محب', 'الدين', 'بن', 'كريم', 'الدين', 'القرشي', 'العقيلي', 'وتدعى', 'فائدة', '.', 'سلفت', 'في', 'الفاء']"
14336,," ( أم أبيها ) هي فاطمة ابنة محمد بن محمد بن محمد بن فهد
",12,132," كتاب الكنى من النساء 
"," حرف الهمزة 
",,False,False,alt,"['ام', 'ابيها', 'هي', 'فاطمة', 'ابنة', 'محمد', 'بن', 'محمد', 'بن', 'محمد', 'بن', 'فهد']"
14338,," ( أم أحمد ) هي صفية ابنة ياقوت
",12,132," كتاب الكنى من النساء 
"," حرف الهمزة 
",,False,False,alt,"['ام', 'احمد', 'هي', 'صفية', 'ابنة', 'ياقوت']"
14340,," ( أم أصيل ) هي فاطمة ابنة عبد الرحمن بن عمر بن رسلان البلقيني
",12,133," كتاب الكنى من النساء 
"," حرف الهمزة 
",,False,False,alt,"['ام', 'اصيل', 'هي', 'فاطمة', 'ابنة', 'عبد', 'الرحمن', 'بن', 'عمر', 'بن', 'رسلان', 'البلقيني']"
14342,," ( أم الأمان ) ابنة محمد بن أحمد بن حسن بن الزين محمد بن الامين محمد
 القسطلاني . هي فاطمة . 
",12,133," كتاب الكنى من النساء 
"," حرف الهمزة 
",,False,False,alt,"['ام', 'الامان', 'ابنة', 'محمد', 'بن', 'احمد', 'بن', 'حسن', 'بن', 'الزين', 'محمد', 'بن', 'الامين', 'محمد', 'القسطلاني', '.', 'هي', 'فاطمة', '.']"
14343,," ( أم الامان ) اخرى هي أيضا فاطمة ابنة محمد بن
 أحمد بن الرضى إبراهيم الطبري
",12,133," كتاب الكنى من النساء 
"," حرف الهمزة 
",,False,False,alt,"['ام', 'الامان', 'اخرى', 'هي', 'ايضا', 'فاطمة', 'ابنة', 'محمد', 'بن', 'احمد', 'بن', 'الرضى', 'ابراهيم', 'الطبري']"
14348,," ( أم تاج الدين ) بن المقسي . في بلقيس ابنة محمد |
",12,133," كتاب الكنى من النساء 
"," حرف الباء الموحدة 
",,False,False,alt,"['ام', 'تاج', 'الدين', 'بن', 'المقسي', '.', 'في', 'بلقيس', 'ابنة', 'محمد']"
14353,," ( أم حبيبة ) هي زينب ابنة
 أحمد بن محمد بن موسى
",12,133," كتاب الكنى من النساء 
"," حرف الحاء المهملة 
",,False,False,alt,"['ام', 'حبيبة', 'هي', 'زينب', 'ابنة', 'احمد', 'بن', 'محمد', 'بن', 'موسى']"
